sentence,睿智,狂野,活力,佛系,浪漫,善良,幽默
感覺可以去參加一下,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
你是說那種,13,7,9,13,9,13,10
沒關係,13,7,9,13,9,13,10
很多書都只是看一點點而已,13,7,9,13,9,13,10
那種叫什麼啊,13,7,9,13,9,13,10
相簿集哦還是那種,13,7,9,13,9,13,10
有人會看說明書喔,13,7,9,13,9,13,10
恩,13,7,9,13,9,13,10
哦,13,7,9,13,9,13,10
喔對啊,13,7,9,13,9,13,10
以前都想說什麼我要調光圈快門,13,7,9,13,9,13,10
可是當你拍久你就會懶,13,7,9,13,9,13,10
你就會想說今天又不是要拍什麼特別的東西,13,7,9,13,9,13,10
你就自動開下去啊,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
而且你會想說我回家都一定會後製麻,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
而且我覺得後製其實也還蠻好玩的啊,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
或者是Lightroom,13,7,9,13,9,13,10
就是另外一款軟體,13,7,9,13,9,13,10
都是修圖軟體這樣子,13,7,9,13,9,13,10
就是你會覺得說反正也不用拍那麼辛苦,13,7,9,13,9,13,10
就隨便拍一拍然後回家再自己修就好,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
啊你有跑什麼活動嗎,13,7,9,13,9,13,10
哦,13,7,9,13,9,13,10
服學感覺,13,7,9,13,9,13,10
慈幼社哦,13,7,9,13,9,13,10
恩,13,7,9,13,9,13,10
喔感覺好累哦,13,7,9,13,9,13,10
喔,13,7,9,13,9,13,10
我之前是去那個登大人的,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
那個其實蠻輕鬆的,13,7,9,13,9,13,10
一天很累,13,7,9,13,9,13,10
喔你說臨時工的,13,7,9,13,9,13,10
我是去幫忙,13,7,9,13,9,13,10
三天都去幫忙搬便當的,13,7,9,13,9,13,10
對啊對啊,13,7,9,13,9,13,10
而且新生人蠻多幾乎只有一餐是要訂的其他餐都是放他們自己去吃,13,7,9,13,9,13,10
因為一次訂三千個便當好像有點誇張,13,7,9,13,9,13,10
打電話哦,13,7,9,13,9,13,10
喔還好,13,7,9,13,9,13,10
因為只要定一餐而已,13,7,9,13,9,13,10
所以就是組長自己去訂就好,13,7,9,13,9,13,10
我們只是去負責搬東西就好,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
而且你參加也不用什麼約練什麼的,13,7,9,13,9,13,10
對,13,7,9,13,9,13,10
蛤,13,7,9,13,9,13,10
喔沒有我當時是想抵服學三我才去的,13,7,9,13,9,13,10
而且那個只要寫個心得就好,13,7,9,13,9,13,10
所以那種籌會的時候大家都是只去一半人而已,13,7,9,13,9,13,10
因為大家都是去抵服學三的,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
我看活動組他們自己營前訓前還有一個營前訓,13,7,9,13,9,13,10
喔我認識啊,13,7,9,13,9,13,10
喔對啊,13,7,9,13,9,13,10
反正就軍訓室中正堂兩邊跑,13,7,9,13,9,13,10
那邊真的是好累哦,13,7,9,13,9,13,10
其他活動哦,13,7,9,13,9,13,10
以前都有跑這樣跑這樣講會透露年紀算了,13,7,9,13,9,13,10
反正現在就是因為要開始準備唸書了,13,7,9,13,9,13,10
所以就沒有,13,7,9,13,9,13,10
對對,13,7,9,13,9,13,10
所以就沒有跑,13,7,9,13,9,13,10
反正以前我跑也是營隊或者是活動而已,13,7,9,13,9,13,10
也沒有跑什麼社團,13,7,9,13,9,13,10
就系上營隊啊或是外面營隊,13,7,9,13,9,13,10
所以就沒有什麼社團幹部問題,13,7,9,13,9,13,10
所以至少不用交接那些,13,7,9,13,9,13,10
怎麼會問這個問題呢,13,7,9,13,9,13,10
什麼可以講嗎,13,7,9,13,9,13,10
應該可以吧反正剛也講拉,13,7,9,13,9,13,10
你是什麼系,13,7,9,13,9,13,10
喔你是會計,13,7,9,13,9,13,10
喔,13,7,9,13,9,13,10
政治轉會計,13,7,9,13,9,13,10
我是企管系,13,7,9,13,9,13,10
我剛一進來就覺得好多企管系哦,13,7,9,13,9,13,10
那邊就一堆啊,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
幾乎都是啊,13,7,9,13,9,13,10
啊我剛戴面具也是一堆,13,7,9,13,9,13,10
喔我是別人找來的,13,7,9,13,9,13,10
喔,13,7,9,13,9,13,10
剛跟我聊也是品萱找來的,13,7,9,13,9,13,10
我是那邊吳哥窟找來的,13,7,9,13,9,13,10
所以你轉會計是降轉嗎,13,7,9,13,9,13,10
喔你大三哦,13,7,9,13,9,13,10
好厲害,13,7,9,13,9,13,10
我之前有去修中會,13,7,9,13,9,13,10
可是沒有修過,13,7,9,13,9,13,10
對啊對啊,13,7,9,13,9,13,10
其實好累哦,13,7,9,13,9,13,10
他最猛的時候不是可以兩節助教課都拿來用一次上五小時,13,7,9,13,9,13,10
我之前上的時候是有一次這樣,13,7,9,13,9,13,10
對趕進度,13,7,9,13,9,13,10
那時候什麼剛好國慶跟什麼中秋都剛好放到那一天,13,7,9,13,9,13,10
對所以他就一直狂飆課,13,7,9,13,9,13,10
五個小時轟炸,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
他算是很認真教,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
我之前還有修一堂,13,7,9,13,9,13,10
期貨與選擇權,13,7,9,13,9,13,10
言萌風,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
我覺得教得還不錯啊,13,7,9,13,9,13,10
就是雖然他都用ppt上課,13,7,9,13,9,13,10
可是他除了ppt之外還會自己畫圖,13,7,9,13,9,13,10
就算你聽不懂,13,7,9,13,9,13,10
回家還有那個模克斯可以用,13,7,9,13,9,13,10
而且我覺得那堂課最好玩就是開線上競賽,13,7,9,13,9,13,10
他要你學期貨與選擇權,13,7,9,13,9,13,10
他要你模擬投資,13,7,9,13,9,13,10
所以你就去,13,7,9,13,9,13,10
後來玩一下就覺得選擇權真的跟股票是不一樣的東西,13,7,9,13,9,13,10
因為股票是漲了才會有,13,7,9,13,9,13,10
你按重新整理之後就有虧損了,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
可是選擇權是看指數波動,13,7,9,13,9,13,10
你按重新整理就會看我已經賠錢了,13,7,9,13,9,13,10
對啊,13,7,9,13,9,13,10
他就只有買權跟賣權,13,7,9,13,9,13,10
不過你以後學應該就知道,13,7,9,13,9,13,10
那是選修對啊,13,7,9,13,9,13,10
那表定大四,13,7,9,13,9,13,10
痾,13,7,9,13,9,13,10
星期四早上,13,7,9,13,9,13,10
你是有事哦,13,7,9,13,9,13,10
統計學,13,7,9,13,9,13,10
會計系統計學要學到幾啊,13,7,9,13,9,13,10
會計系統計學要學到幾啊,13,7,9,13,9,13,10
因為不是有統計學一跟統計學二嗎,13,7,9,13,9,13,10
喔,13,7,9,13,9,13,10
就一學年,13,7,9,13,9,13,10
三學,13,7,9,13,9,13,10
我說一學年是上下學期,13,7,9,13,9,13,10
修企管系哦,13,7,9,13,9,13,10
喔是哦,13,7,9,13,9,13,10
喔對有換老師,13,7,9,13,9,13,10
我們以前是系主任教,13,7,9,13,9,13,10
叫葉桂珍,13,7,9,13,9,13,10
教得不太好,13,7,9,13,9,13,10
就不要提了,13,7,9,13,9,13,10
為什麼是竹鼠？,13,10,14,13,14,14,14
是天竺鼠那種嗎？,13,10,14,13,14,14,14
恩噁恩~是可愛……是可愛的嗎？,13,10,14,13,14,14,14
好~噁~心~,13,10,14,13,14,14,14
喔~~~,13,10,14,13,14,14,14
喔~~~~~,13,10,14,13,14,14,14
喔~~~~,13,10,14,13,14,14,14
喔~~~~~,13,10,14,13,14,14,14
因為我超愛睡覺,13,10,14,13,14,14,14
呵呵呵(笑聲),13,10,14,13,14,14,14
無尾熊是因為，就是因為他一天睡20個小時，我就覺得很羨慕,13,10,14,13,14,14,14
我早上都沒有去上課，幾乎啦，從開學到現在都沒有上過,13,10,14,13,14,14,14
超慘的,13,10,14,13,14,14,14
有，而且我滿多課，就是早上有滿多課的，像什麼早八法文是完全起不來,13,10,14,13,14,14,14
就我有去第一次，我只有去第一次,13,10,14,13,14,14,14
好好喔~~你這樣不會延畢？還…….還好喔,13,10,14,13,14,14,14
不緊張？,13,10,14,13,14,14,14
喔~,13,10,14,13,14,14,14
好好喔~~~~,13,10,14,13,14,14,14
好羨慕，然後就可以一日生活圈來台南,13,10,14,13,14,14,14
喔喔~~那住朋友家啊，就是來的時候都住朋友家,13,10,14,13,14,14,14
喔喔~不太好,13,10,14,13,14,14,14
喔~要考研究所，辛苦你了！,13,10,14,13,14,14,14
辛苦了…….那你平常有什麼興趣,13,10,14,13,14,14,14
那你會拍照嗎？是很會的那種嗎？,13,10,14,13,14,14,14
是專業的那種嗎？,13,10,14,13,14,14,14
喔喔！厲害耶！,13,10,14,13,14,14,14
喔喔，所以流舞社……就是他們大成宣傳片？,13,10,14,13,14,14,14
你說那個在雲平前面跳舞那個是你拍的,13,10,14,13,14,14,14
喔~ 好猛喔~~~,13,10,14,13,14,14,14
好好喔~因為是剪女舞的,13,10,14,13,14,14,14
你是拍girls'的那支,13,10,14,13,14,14,14
喔~~~~喔,13,10,14,13,14,14,14
很好看，應該還滿養眼的,13,10,14,13,14,14,14
恩……,13,10,14,13,14,14,14
你說我嗎？興趣……看電影,13,10,14,13,14,14,14
幾乎都看餒，就是鬼片那種沒有很喜歡,13,10,14,13,14,14,14
但我昨天去看了一個，你知道Halloween 就是月光光新慌慌,13,10,14,13,14,14,14
超可怕,13,10,14,13,14,14,14
對對對對對 不推 不推,13,10,14,13,14,14,14
我昨天剛看，反正我覺得滿爛的，但還是很可怕，就是,13,10,14,13,14,14,14
恩 他是重拍，就是把……,13,10,14,13,14,14,14
不是不是，他是重拍,13,10,14,13,14,14,14
喔好看嗎 我還買想要去看的,13,10,14,13,14,14,14
推嗎？,13,10,14,13,14,14,14
喔~~,13,10,14,13,14,14,14
喔~~~,13,10,14,13,14,14,14
所以他是大爽片？,13,10,14,13,14,14,14
看的出來他就是大爽片,13,10,14,13,14,14,14
喔~~~,13,10,14,13,14,14,14
可是最近期中看那種大爽片感覺滿棒的,13,10,14,13,14,14,14
喔~~~~~,13,10,14,13,14,14,14
動畫？,13,10,14,13,14,14,14
你嗎？,13,10,14,13,14,14,14
呵呵呵(笑聲),13,10,14,13,14,14,14
你都看什麼,13,10,14,13,14,14,14
喔~~~~,13,10,14,13,14,14,14
我不要看血腥的 我不想看血腥的,13,10,14,13,14,14,14
喔~~~,13,10,14,13,14,14,14
滿血腥的,13,10,14,13,14,14,14
我去查查看,13,10,14,13,14,14,14
可是 你不會看那種很勵志或很溫馨的那種？比較少……,13,10,14,13,14,14,14
什麼大娛樂家之類的,13,10,14,13,14,14,14
喔~~~~,13,10,14,13,14,14,14
恩那個滿好看的,13,10,14,13,14,14,14
喔~~~~~,13,10,14,13,14,14,14
喔 我跑滿多活動的欸,13,10,14,13,14,14,14
那個 聯合舞會,13,10,14,13,14,14,14
是友會一起辦的那種，北桃中彰雄友,13,10,14,13,14,14,14
真的喔,13,10,14,13,14,14,14
大四太老了……大四還跑就滿那個的,13,10,14,13,14,14,14
大家都是小朋友,13,10,14,13,14,14,14
喔~~~~,13,10,14,13,14,14,14
喔~~~呵呵呵,13,10,14,13,14,14,14
那你們現在還 就是常去系館嗎？如果你們現在沒有課,13,10,14,13,14,14,14
喔~~~,13,10,14,13,14,14,14
那你可以來玩 就是來喝酒 放鬆一下,13,10,14,13,14,14,14
真的喔,13,10,14,13,14,14,14
可是還好吧 如果去舞會 沒有認識的,13,10,14,13,14,14,14
因為去喝酒,13,10,14,13,14,14,14
真的假的？你酒量很差喔,13,10,14,13,14,14,14
蛤~~~~~好差喔,13,10,14,13,14,14,14
是啤酒嗎？,13,10,14,13,14,14,14
兩瓶啤酒就……呵呵呵 真的假的,13,10,14,13,14,14,14
真的假的,13,10,14,13,14,14,14
恩有一點,13,10,14,13,14,14,14
就不會被灌醉,13,10,14,13,14,14,14
這是從小訓練的,13,10,14,13,14,14,14
我從六年級開始喝酒，就是小六,13,10,14,13,14,14,14
就我爸爸開始訓練我 然後一直喝到現在,13,10,14,13,14,14,14
他可能是怕我之後出去要去應酬 然後被灌醉之類的,13,10,14,13,14,14,14
從小培養,13,10,14,13,14,14,14
沒有欸,13,10,14,13,14,14,14
恩恩~,13,10,14,13,14,14,14
你有跑社團嗎？因為我都沒有跑社團 我只有跑友會,13,10,14,13,14,14,14
然後也沒什麼在跑系上嗎？就只跑友會,13,10,14,13,14,14,14
系上比較少 但就還是有一點點,13,10,14,13,14,14,14
是沒有到很多這是可以講的嗎？,13,10,14,13,14,14,14
可是這樣就會有系級 不太好不太好,13,10,14,13,14,14,14
真的喔 那你是？,13,10,14,13,14,14,14
所以你是已經來很多次了？,13,10,14,13,14,14,14
我今天是第一次來~,13,10,14,13,14,14,14
我是被學姊找來的,13,10,14,13,14,14,14
品瑄學姊,13,10,14,13,14,14,14
很酷欸 我覺得超酷的,13,10,14,13,14,14,14
我不知道欸,13,10,14,13,14,14,14
呵呵呵呵,13,10,14,13,14,14,14
我是資訊邊緣人,13,10,14,13,14,14,14
恩……,13,10,14,13,14,14,14
還好……我的劇組還……比較輕鬆,13,10,14,13,14,14,14
對我是幕後,13,10,14,13,14,14,14
上台的就會約練很久 就是他們都會約練到快要死掉,13,10,14,13,14,14,14
然後我們就是幾乎沒什麼約出來 就是在家弄一弄就好了,13,10,14,13,14,14,14
對對對對對,13,10,14,13,14,14,14
很幸福欸 然後他們就是約練都要餵蚊子什麼的,13,10,14,13,14,14,14
組帶嗎,13,10,14,13,14,14,14
你有當幹部嗎,13,10,14,13,14,14,14
喔~~~,13,10,14,13,14,14,14
好好喔~,13,10,14,13,14,14,14
真的假的,13,10,14,13,14,14,14
太多了吧,13,10,14,13,14,14,14
為什麼憂鬱啊？,12,8,10,9,9,11,10
我剛剛有講啊,12,8,10,9,9,11,10
我剛剛有講啊,12,8,10,9,9,11,10
我剛剛說因為我獅子座嘛,12,8,10,9,9,11,10
獅子座然後是比較驕傲 獅子座本來就是比較驕傲的,12,8,10,9,9,11,10
ㄜ不一定吧 因為我只是不知道要叫什麼動物 然後就想了一個自己星座 然後比較合一點,12,8,10,9,9,11,10
因為跟辦活動的人認識啊 是他叫我來的,12,8,10,9,9,11,10
對啊哈哈,12,8,10,9,9,11,10
對啊,12,8,10,9,9,11,10
跳舞,12,8,10,9,9,11,10
國標,12,8,10,9,9,11,10
對,12,8,10,9,9,11,10
小學有學過,12,8,10,9,9,11,10
蛤,12,8,10,9,9,11,10
還好 後來沒有學了,12,8,10,9,9,11,10
可以說系級嗎,12,8,10,9,9,11,10
可以說系嗎,12,8,10,9,9,11,10
喔 我想說你說什麼系的,12,8,10,9,9,11,10
喔企管 你也是企管,12,8,10,9,9,11,10
喔你是企管系 我是交管的,12,8,10,9,9,11,10
沒有 我不會跑活動,12,8,10,9,9,11,10
不會啊 就很無料,12,8,10,9,9,11,10
可是對我來說要我參加活動更難,12,8,10,9,9,11,10
就是會遇到很多人要相處 我會覺得很累,12,8,10,9,9,11,10
懶得交際,12,8,10,9,9,11,10
對,12,8,10,9,9,11,10
剛剛跟企管的一個人,12,8,10,9,9,11,10
我忘記那個人叫什麼,12,8,10,9,9,11,10
是沒有多說些什麼 我本來就認識他,12,8,10,9,9,11,10
對啊 我本來是 我跟他上同一堂課 然後我就剛剛一看 我說我們是不是見過,12,8,10,9,9,11,10
我們上的是體育課 上的是國標 然後他來修 我就跟他認識 然後不知道他叫什麼 但我知道他是企管系的,12,8,10,9,9,11,10
還好啦~,12,8,10,9,9,11,10
啊 可是中途斷了那麼久,12,8,10,9,9,11,10
可是我大學才學 大學才又參加社團,12,8,10,9,9,11,10
恩,12,8,10,9,9,11,10
恩……,12,8,10,9,9,11,10
你以前有玩什麼,12,8,10,9,9,11,10
那好玩嗎,12,8,10,9,9,11,10
好玩嗎,12,8,10,9,9,11,10
我就很不會拍照,12,8,10,9,9,11,10
恩,12,8,10,9,9,11,10
你剛剛那個也是企管系的嗎,12,8,10,9,9,11,10
那你們都會認識嗎 女生應該也都是企管系的吧,12,8,10,9,9,11,10
企管的人是不是都很常跑活動,12,8,10,9,9,11,10
有的課滿難的,12,8,10,9,9,11,10
對啊 統計跟……有數學還有迴歸還有OR還有什麼規劃之類的課程,12,8,10,9,9,11,10
總之就是兩個都要用 又要背又要算,12,8,10,9,9,11,10
很累啊,12,8,10,9,9,11,10
學校,12,8,10,9,9,11,10
恩恩~,12,8,10,9,9,11,10
對~~,12,8,10,9,9,11,10
那竹鼠跟老鼠有什麼區別,12,8,10,9,9,11,10
好殘忍喔,12,8,10,9,9,11,10
那你現在大幾？,12,8,10,9,9,11,10
可以講,12,8,10,9,9,11,10
大三,12,8,10,9,9,11,10
我現在也不知道啊,12,8,10,9,9,11,10
我覺得是因為最近有比賽 所以就是抽空 假如我沒有課或是很閒就會去練舞,12,8,10,9,9,11,10
他是老師 老師有用一間教室在外面給學生練習,12,8,10,9,9,11,10
喔是老師自己有買了一間,12,8,10,9,9,11,10
他是成大畢業的學姊,12,8,10,9,9,11,10
錄音的吧,12,8,10,9,9,11,10
不知道欸,12,8,10,9,9,11,10
因為那個就是 我打不開 就是手機就是,12,8,10,9,9,11,10
不知道 我手機就弄不了 對然後就沒有,12,8,10,9,9,11,10
喔我用手拍,12,8,10,9,9,11,10
喔我沒講話,12,8,10,9,9,11,10
拍 很短,12,8,10,9,9,11,10
恩……我記得,12,8,10,9,9,11,10
恩……,12,8,10,9,9,11,10
對啊,12,8,10,9,9,11,10
我覺得拍影片很尷尬,12,8,10,9,9,11,10
對啊,12,8,10,9,9,11,10
就是我是那個獅子啊,12,8,10,9,9,11,10
對,12,8,10,9,9,11,10
獅子座 星座是獅子座,12,8,10,9,9,11,10
我剛剛不是有講嗎,12,8,10,9,9,11,10
我剛剛不是被cue,12,8,10,9,9,11,10
那你有190嗎？,12,8,10,9,9,11,10
蛤？,12,8,10,9,9,11,10
喔不是不是不是,12,8,10,9,9,11,10
就……跳舞,12,8,10,9,9,11,10
我是國標社,12,8,10,9,9,11,10
不是,12,8,10,9,9,11,10
你那個名額是誰用,12,8,10,9,9,11,10
對 對啊 然後他今天不是發了一個限時,12,8,10,9,9,11,10
限時動態,12,8,10,9,9,11,10
對啊 ,12,8,10,9,9,11,10
我今天問他我要穿什麼 我要穿正式嗎？,12,8,10,9,9,11,10
他就說什麼要打扮一下 不要很那個什麼 反正就是我也不知道什麼意思,12,8,10,9,9,11,10
然後我就穿一條裙子,12,8,10,9,9,11,10
不知道欸限時動態就這個啊,12,8,10,9,9,11,10
哈哈哈不行 他會不會鎖我 他會不會罵我,12,8,10,9,9,11,10
不行不能看不能看不能加他,12,8,10,9,9,11,10
那你不能關注他,12,8,10,9,9,11,10
幫你截下來,12,8,10,9,9,11,10
然後我跟你講 我說你真的好毒舌喔,12,8,10,9,9,11,10
對啊,12,8,10,9,9,11,10
不要太多造型,12,8,10,9,9,11,10
他說隨便穿就好 隨意 不需正式 就是隨意啊,12,8,10,9,9,11,10
對啊 我就不知道,12,8,10,9,9,11,10
這是什麼,12,8,10,9,9,11,10
為什麼彰化是半線,12,8,10,9,9,11,10
喔~~~,12,8,10,9,9,11,10
滿好看的呀,12,8,10,9,9,11,10
而且不說也不會知道這就是那個什麼東西,12,8,10,9,9,11,10
對嘿嘿,12,8,10,9,9,11,10
那你是他直屬嗎 還是？,12,8,10,9,9,11,10
喔他也跑很多活動嗎,12,8,10,9,9,11,10
喔我也不知道 我只是問 他有跑很都多活動嗎？,12,8,10,9,9,11,10
為什麼啊,12,8,10,9,9,11,10
他現在還在實習吧,12,8,10,9,9,11,10
我覺得他也是覺得我很好拉所以才,12,8,10,9,9,11,10
下回我就不來了 下回我就要提出什麼要求,12,8,10,9,9,11,10
對啊吃大餐啊 車馬費啊,12,8,10,9,9,11,10
害我中午都沒睡飽,12,8,10,9,9,11,10
對啊,12,8,10,9,9,11,10
我早上就起來啦 然後我中午就睡午覺趴在那邊,12,8,10,9,9,11,10
對啊,12,8,10,9,9,11,10
那不然你講講你有什麼興趣啊,12,8,10,9,9,11,10
你剛剛說讀書啊,12,8,10,9,9,11,10
喔~,12,8,10,9,9,11,10
借什麼書？,12,8,10,9,9,11,10
為什麼？發生什麼事？,12,8,10,9,9,11,10
那個企管到底在學什麼啊,12,8,10,9,9,11,10
我是交管,12,8,10,9,9,11,10
你不是喔？,12,8,10,9,9,11,10
我是不是見過你啊,12,8,10,9,9,11,10
好巧哦,12,8,10,9,9,11,10
你是不是我以為你退選了,12,8,10,9,9,11,10
上次老師就是我遲到了老師一下課就點名了,12,8,10,9,9,11,10
不是他是一上課就點名了,12,8,10,9,9,11,10
第一堂就點了,12,8,10,9,9,11,10
